NEPAL,24.7,1
U ARAB EMTS,16.29,2
BANGLADESH PR,0.91,3
OMAN,0.49,4
U S A,0.18,5
THAILAND,0.17,6
UGANDA,0.05,7
KUWAIT,0.04,8
MALDIVES,0.03,9
BHUTAN,0.03,9
KENYA,0.03,9
BURKINA FASO,0.01,12
SRI LANKA DSR,0.01,12
MYANMAR,"",14
ITALY,"",14
FRANCE,"",14
ZAMBIA,"",14
TANZANIA REP,"",14
